,Unnamed: 0,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
3939,28628,200506140001,2005,6,14,,0,,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1.0,0,,"06/14/2005: In a pair of attacks against Iraqi civilians on June 14th, a suicide attack in Kirkuk, Iraq, killed about 20 civilians and injured as many as 53 others, mostly government employees waiting in line to pick up their paychecks at a bank in the city's center. Jaysh Ansar al-Islam claimed responsibility for the attack the following day.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Iraqi Government,Iraqi Government department employees,95.0,Iraq,,,,,,,,,,,,,,,,,Ansar al-Islam,,,,,,Unknown,0.0,,,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,20.0,0.0,1.0,65.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,The number of wounded was reported as low as 50 and as high as 80. The numbers killed ranged from 18 to 22.,"""18 Iraqis Killed in Kirkuk Explosion, 10 Killed in Ba'qubah,"" Al-Jazirah Satellite Television, June 14, 2005.","""Turkey Condemns Suicide Attack in Kirkuk,""  Anatolia, June 14, 2005.","""Iraq:  Jaysh Ansar al-Islam Claims Responsibility for Kirkuk Bombing 14 June,"" Al-Arabiyah Television, June 15, 2005.",CETIS,0,0,0,0,
3940,28629,200506140002,2005,6,14,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Kan'an,33.693119,44.794692,1.0,0,,"06/14/2005: In a pair of attacks against Iraqi civilians and police on June 14th, a car bombing in Kan'an killed as many as 10 police officers and civilians and wounding seven. The perpetrator was unknown, and no one claimed responsibility.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),police in the city of Kan'an,95.0,Iraq,14.0,Private Citizens & Property,71.0,Race/Ethnicity Identified,Iraqi citizens,"residents of Kan'an, Ba'qubah Province",95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,10.0,0.0,0.0,7.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""18 Iraqis Killed in Kirkuk Explosion, 10 Killed in Ba'qubah,"" Al-Jazirah Satellite Television, June 14, 2005.","""Six Iraqis Killed in Car Bomb Explosion in Ba'qubah 14 Jun,"" Al-Arabiyah Television, June 14, 2005.",,CETIS,-9,-9,0,-9,
3941,28643,200506170001,2005,6,17,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.34978,44.513514,1.0,0,Kamaliyah,"06/17/2005: A car booby trapped with explosives detonated in front of the Sunni Al-Kamaliyah Mosque and wounded four Iraqis. The intended target was a patrol of the Al-Dhib Brigade forces affiliated with the commandos of the Iraqi Interior Ministry. The explosion damaged two oil trucks, cars, and nearby shops. It was not known who was responsible for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Al-Dhib Brigades,Unknown,95.0,Iraq,14.0,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95.0,Iraq,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,"Two oil trucks, cars, and nearby shops were seriously damaged in the blast.",0.0,,,,,,,,,,,,,,,,,"“Iraq; 4 Iraqis Wounded in 17 Jun Baghdad Explosion; Other Incidents Reported” Al-Jazirah Satellite Channel Television.  June 17, 2005.",,,CETIS,-9,-9,0,-9,
3943,28647,200506170005,2005,6,17,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.34,43.13,1.0,0,,"06/17/2005: Ansar al-Sunna claimed responsibility in an internet statement for the assassination of Salem Mahmoud al-Haj Ali, an Iraqi judge. He and his driver were shot and killed while on his way to work in Mosul, Iraq. The claim was not verified by authorities.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,2,Government (General),14.0,Judge/Attorney/Court,Iraqi Judge,Salem Mahmoud al-Haj Ali,95.0,Iraq,,,,,,,,,,,,,,,,,Ansar al-Sunna,,,,,,Unknown,0.0,,,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Iraqi judge killed in Mosul” Xinhua General News Service.  June 17, 2005.",,,CETIS,0,0,0,0,
3944,28652,200506180003,2005,6,18,,0,,95,Iraq,10,Middle East & North Africa,Basra,Dawreh,30.163319,48.379703000000006,2.0,0,,"06/18/2005: An unknown number of casualties occurred when masked gunmen opened fire on citizens in the Al-Athuriyin Market in the Al-Dawrah area in southern Baghdad, Iraq. The identities of the perpetrators was unknown.",1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,Al-Athuriyin Market,Indiscriminate civilians,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,,,0.0,,,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Iraq: Gunmen Kill 2 Policemen, Open Fire at Shoppers in Baghdad” Al-Sharqiyah Television.  June 18, 2005.",,,CETIS,-9,-9,0,-9,
3945,28656,200506180007,2005,6,18,,0,,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.35004,43.783488,1.0,0,,"06/18/2005: A suicide bomber detonated near the Iraqi Islamic Party headquarters killing two and wounding eleven in Fallujah, Iraq. The intended target was the convoy of Fallujah's police commander. The blast also detonated nearby shops.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Iraqi police commander,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,2.0,0.0,1.0,11.0,0.0,0.0,1,4.0,Unknown,-99.0,The blast damaged nearby shops.,0.0,,,,,,,,,,,,,,,,,"“Al-Arabiyah: Two Iraqis Killed, 11 Wounded in Suicide Car Blast in Al-Fallujah” Al-Arabiyah.  June 18, 2005.",,,CETIS,-9,-9,0,-9,
3947,28658,200506180009,2005,6,18,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Dujail,33.85,44.233333,1.0,1,Dujayl is south of Tikrit,"06/18/2005: Two owners of an asphalt factory that provided materials to U.S. forces were shot and killed by unknown gunmen in Dujayl, south of Tikrit, Iraq.",1,1,1,1,2.0,Other Crime Type,0,1,0,2,Armed Assault,,,,,1,Business,5.0,Industrial/Textiles/Factory,Unknown,Owners of asphalt factory.,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"“Iraq: Gunmen Assassinate 2 Iraqis; Iraqi Forces Free 2 Kidnapped” Al-Sharqiyah.  June 18, 2005.",,,CETIS,-9,-9,0,-9,
3948,28659,200506180010,2005,6,18,,0,,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1.0,0,,"06/18/2005: Unknown gunmen fired rocket propelled grenades at a police station in Kirkuk, Iraq killing one person and injuring four others.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Policemen,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,7.0,Grenade,,,,,,,,,,,,,,1.0,0.0,0.0,4.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“MENA:One Iraqi Policeman killed, 4 wounded in Kirkuk” MENA.  June 18, 2005.",,,CETIS,-9,-9,0,-9,
3949,28662,200506190002,2005,6,19,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,,"06/19/2005: A suicide bomber detonated in the Ibn Zanbour restaurant in Baghdad, Iraq and killed 23 people. The number of injured and the amount of damage was not reported. Al-Qaida in Iraq claimed responsibility for the attack on the restaurant, which was frequented by Iraqi police and soldiers due to its proximity to the Green Zone. The claim was not verified by authorities.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,1,Business,2.0,Restaurant/Bar/Café,Ibn Zanbour restaurant,Civilians,95.0,Iraq,4.0,Military,34.0,"Military Personnel (soldiers, troops, officers, forces)",,Iraqi police and military,95.0,Iraq,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0.0,,,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,23.0,0.0,1.0,,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Suicide Blast at Iraq Restaurant Kills 23” Associated Press Online.  June 19, 2005.",,,CETIS,0,0,0,0,
3951,28674,200506200009,2005,6,20,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Abu Saydah,33.927271000000005,44.773299,1.0,0,,06/20/2005: Ten unidentified gunmen wearing Iraqi Army uniforms attacked a house in Abi-Sayda in the Diyala governorate of Iraq and killed to members of the Supreme Council for the Islamic Revolution in Iraq (SCIRI).,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Supreme Council for the Islamic Revolution in Iraq [SCIRI],Two members of SCIRI,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,10.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Al-Sharqiyah: Two SCIRI Members Assassinated in Ba’qubah 19 Jun” Al-Sharqiyah Television.  June 20, 2005.",,,CETIS,-9,-9,0,-9,
3952,28675,200506200011,2005,6,20,,0,,95,Iraq,10,Middle East & North Africa,Arbil,Arbil,36.191111,44.009167,1.0,0,,06/20/2005: Thirteen Iraqi Traffic Police Officers were killed and 103 others wounded by a vehicle-borne improvised explosive driven by an unknown suicide bomber entered the sports field where they were training.,1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Traffic Police,Iraqi Traffic Police Officers,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,14.0,0.0,1.0,130.0,0.0,0.0,-9,4.0,Unknown,-99.0,"A bomb went off on sporting grounds which reasonably suggested that there would be some property damage, but it is not mentioned.",0.0,,,,,,,,,,,,,,,,,"""Xinhua world news summary at 0800 GMT, June 20,"" Xinhua General News Source, June 20, 2005.","""UPI newstrack topnews,"" United Press International, June 21, 2008.","""Suicide car bomber kills 13 Iraqi police, wounds 103,"" Agence France Presse, June 20, 2005.",CETIS,-9,-9,0,-9,
3954,28689,200506230001,2005,6,23,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.298668,44.422857,1.0,0,Karada,"06/23/2005: Four coordinated car bombings exploded in the Karada neighborhood of Baghdad, Iraq and killed 20 people and injured 50 more. The first car bomb detonated near the Shi`i Husseiniyah Abdul- Rassul mosque, the second near Albu Jumaa mosque, the third targeted a police patrol near a restaurant, and the fourth was a suicide car bombing near a male bath. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,14,Private Citizens & Property,,,Iraqi citizens,Unknown,95.0,Iraq,3.0,Police,23.0,Police Patrol (including vehicles and convoys),,Iraqi police patrol,95.0,Iraq,15.0,Religious Figures/Institutions,86.0,Place of Worship,Shi`i mosques,Husseiniyah Abdul- Rassul mosque and Albu Jumaa mosque,95.0,Iraq,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,20.0,0.0,1.0,50.0,0.0,0.0,-9,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Police Tell Xinhua: 20 Iraqis Killed, 50 Injured in 4 Car Bombs in Baghdad” Xinhua.  June 23, 2005.",,,CETIS,-9,-9,0,-9,
3955,28699,200506260003,2005,6,26,,0,,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.192537,43.886423,1.0,0,,"06/26/2005: A suicide car bomber ran his car into a wall outside the home of a police officer in Samarra, Iraq and killed six people, besides himself. Two of the six were other insurgents, but the police officer survived.",1,1,1,1,1.0,Insurgency/Guerilla Action,0,1,1,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Lt. Muthana al-Shaker,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,3.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,7.0,0.0,3.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,,0.0,,,,,,,,,,,,,,,,,"“Suicide Car Bomb Kills 6 at Home of Iraqi Officer” The New York Times.  June 26, 2005.",,,CETIS,-9,-9,0,-9,
3956,28707,200506280005,2005,6,28,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.75,44.633333,1.0,0,,06/28/2005: Five Iraqis were killed when a booby-trapped car exploded in Ba'qubah in the Diyala governorate of Iraq. No one claimed responsibility for the attack.,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Unknown,Iraqi civilians,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,16.0,Unknown Explosive Type,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"“Iraq: 5 Iraqis Killed in Ba’qubah Car Bomb Blast, 12 Killed in Separate Attacks” Al-Jazirah Satellite Channel Television.  June 28, 2005.",,,CETIS,-9,-9,0,-9,
3958,28717,200507010002,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.329718,44.386383,1.0,0,Haifa Street,07/01/2005: Gunmen shot and killed a man who was an aide to Iraq's Grand Ayatollah Ali Sistani. Two of the aide's body guards were also killed in the attack that occurred as the men were going to Friday prayer at al-Doreen Mosque in Baghdad. Al-Qa`ida claimed responsibility for the shooting.,1,1,1,0,,,0,1,0,1,Assassination,,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Shi`i Sect,Religious Leadership,95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0.0,,,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,5,Firearms,2.0,Automatic Weapon,,,,,,,,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,The killing of Sistani's aid is symbolic of the growing sectarian war between Sunni and Shi`i.,"Andy Mosher, “Aide to Cleric Killed in Baghdad; Objective Thought to Tempt Civil War,” The Washington Post, July 3, 2005.","James Glanz, “Top Shi`i Cleric’s Aide Killed, and Shi`i Office Attacked,” The New York Times, July 2, 2005.","Leila Fadel, “Lead Cleric’s Aide is Killed by Gunmen; Sunni Imam Kidnapped in Apparent Retaliation,” Pittsburgh Post-Gazette, July 2, 2005.",CETIS,0,0,0,0,
3959,28718,200507010003,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,0,Near Haifa Street,"07/01/2005: Gunmen entered a Sunni mosque in Baghdad, Iraq and kidnapped the mosque’s preacher as he was leading Friday prayer. The scene of the abduction was near the area where an aide of an important Muslim cleric was murdered earlier in the day. Authorities believed the abduction was retaliation for the aide’s murder, but no one claimed responsibility.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,15,Religious Figures/Institutions,85.0,Religious Figure,Sunni Sect,Religious Leadership,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,5.0,0.0,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,,,,Unknown,0.0,,,,,,7.0,Unknown,-99.0,"It is assumed that the preacher was killed soon after the abduction, but no news reports could be found to update the situation","Andy Mosher, “Aide to Cleric Killed in Baghdad; Objective Thought to Tempt Civil War,” The Washington Post, July 3, 2005.","Mariam Fam, “A Thirst for Normalcy in Iraq,” The Newark Star Ledger, July 2, 2005.","Leila Fadel, “Lead Cleric’s Aide is Killed by Gunmen; Sunni Imam Kidnapped in Apparent Retaliation,” Pittsburgh Post-Gazette, July 2, 2005.",CETIS,-9,-9,0,-9,
3960,28719,200507010004,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.314654,44.347298,1.0,0,Mansour (District),"07/01/2005: One person was killed and another injured when a suicide bomber detonated the explosives in his car outside an office in Baghdad, Iraq. The office belonged to the Dawa political party, of which Iraq’s then Prime Minister Ibrahim Jafari was a member. There were no reports of damage, and no one claimed responsibility for the attack that also killed the driver of the car. However, al-Qa`ida was blamed.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,Daawa Party,Prime Minister Jafari,95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0.0,,,1.0,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"While responsibility for the attack was not claimed, Al-Qa`ida involvement is a likely guess.","Andy Mosher, “Aide to Cleric Killed in Baghdad; Objective Thought to Tempt Civil War,” The Washington Post, July 3, 2005.","James Glanz, “Top Shi`i Cleric’s Aide Killed, and Shi`i Office Attacked,” The New York Times, July 2, 2005.","Leila Fadel, “Lead Cleric’s Aide is Killed by Gunmen; Sunni Imam Kidnapped in Apparent Retaliation,” Pittsburgh Post-Gazette, July 2, 2005.",CETIS,0,0,0,0,
3961,28721,200507010006,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1.0,1,North of Baghdad,"07/01/2005: A mortar round hit a water facility in Baghdad, Iraq, resulting in a disruption of water supply to residents serviced by the facility. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,9,Food or Water Supply,52.0,Water Supply,Unknown,Unknown,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Power sub-station disabled with mortar shells.,0.0,,,,,,,,,,,,,,,,The attack on the power sub-station interrupted the water supply to all of Baghdad in a time of over 100 degree heat. Water was expected to be out for up to three days.,"“Baghdad is without Water,” St. Petersburg Times, July 2, 2005.","Mariam Fam, “A Thirst for Normalcy in Iraq,” The Newark Star Ledger, July 2, 2005.","“Shi`i Cleric’s Aide Gunned Down; 20 Killed Outside Recruiting Center – Much of Baghdad Lacks Drinking Water,” The Seattle Times, July 2, 2005.",CETIS,-9,-9,0,-9,
3962,28722,200507010007,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,35.46883,44.39098,1.0,0,,"07/01/2005: Two people were injured when a roadside bomb detonated in Kirkuk, Iraq near a public bath. No one claimed responsibility for the attack.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,,,Unknown,Unknown,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,12.0,Remote Trigger,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,"While motivation for the attack isn't known, because it's Iraq, I assume there is political/religious motivation.","James Glanz, “Top Shi`i Cleric’s Aide Killed, and Shi`i Office Attacked,” The New York Times, July 2, 2005.","“Iraq: Attack on Mosque in Tall Afar Leaves Casualties; 2 Wounded in Kirkuk Blast,” Al-Jazirah Satellite Channel Television, July 1, 2005.",,CETIS,-9,-9,0,-9,
3964,28726,200507010011,2005,7,1,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.34,43.13,1.0,0,The attack occurred in the city of Mosul in northern Iraq.,"07/01/2005: Khalid al-Attar, an Iraqi television producer, was kidnapped and killed in Mosul. It was unknown who carried out the attack.",1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),2.0,Armed Assault,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,,Khalid al-Attar,95.0,Iraq,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,,,0.0,,,,,,,,,,5,Firearms,5.0,Unknown Gun Type,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,1.0,1.0,0.0,-99.0,,,,0.0,,,,,,4.0,Hostage(s) killed (not during rescue attempt),0.0,,"Greg Knight, “Iraqi TV Producer Kidnapped, Killed,” Associated Press Online, July 2, 2005.",,,CETIS,-9,-9,0,-9,
3965,28727,200507020001,2005,7,2,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.308137,44.393925,1.0,0,Near the Green Zone,"07/02/2005: Twenty people were killed and another 21 were injured when a suicide bomber detonated his explosives near a police recruitment center in Baghdad, Iraq. Al-Qa`ida in Iraq claimed responsibility for the attack.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Iraqi Police Recruits,95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,15.0,Vehicle,,,,,,,,,,,,,,20.0,0.0,1.0,21.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,Reports vary on the number of dead and injured. The number thought to be dead is between 12-20 and the number injured is thought to be 20-25.,"Peter Graff and Andy McSmith, “Baghdad Blasts Leave 25 Dead In Fresh Surge of Violence,” Independent on Sunday, July 3, 2005.","Edward Wong, “Bombers in Iraq Kill 20; Security Forces are Targets,” The New York Times, July 3, 2005.","“Iraq Suicide Bomber Targets Cop Recruits,” Calgary Sun, July 3, 2005",CETIS,0,0,0,0,
3966,28728,200507020002,2005,7,2,,0,,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.483494,44.433269,1.0,0,,"07/02/2005: Two suicide bombers killed five people and wounded 12 more in the city of Hillah in Iraq’s Babil Governorate. The first bomb targeted a police checkpoint in the city, and the second bomb blew up as policemen and civilians rushed to the scene of the first attack. No group claimed responsibility for the bombings.",1,1,1,0,,,0,1,1,3,Bombing/Explosion,,,,,3,Police,25.0,Police Security Forces/Officers,Iraqi Police Service (IPS),Iraqi Police Recruits,95.0,Iraq,,,,,,,,,,,,,,,,,Al-Qa`ida in Iraq,,,,,,Unknown,0.0,,,,0.0,0.0,,,,,,,,,,6,Explosives/Bombs/Dynamite,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,,8.0,0.0,2.0,26.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"Peter Graff and Andy McSmith, “Baghdad Blasts Leave 25 Dead In Fresh Surge of Violence,” Independent on Sunday, July 3, 2005.","Edward Wong, “Bombers in Iraq Kill 20; Security Forces are Targets,” The New York Times, July 3, 2005.","Robert H. Reid, “At Least 25 Die in Iraq Suicide Bombings,” The Star-Ledger, July 3, 2005",CETIS,0,0,0,0,
